sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material,movement,history,source
25810,NL/KOH/83K02/2022/013,Nagaland,,,,25.552707,94.161461,,,,uploaded landslide_report.pdf
25811,NL/KOH/83K02/2022/014,Nagaland,,,,25.611096,94.216757,,,,uploaded landslide_report.pdf
25812,NL/KOH/83K02/2022/015,Nagaland,,,,25.617949,94.207166,,,,uploaded landslide_report.pdf
25813,NL/KOH/83K02/2022/016,Nagaland,,,,25.620164,94.207204,,,,uploaded landslide_report.pdf
25814,NL/KOH/83K02/2022/017,Nagaland,,,,25.627333,94.211735,,,,uploaded landslide_report.pdf
25815,NL/KOH/83K02/2022/018,Nagaland,,,,25.64501,94.032825,,,,uploaded landslide_report.pdf
25816,NL/KOH/83K02/2022/019,Nagaland,,,,25.645074,94.032741,,,,uploaded landslide_report.pdf
25817,NL/KOH/83K02/2022/020,Nagaland,,,,20.0,94.008403,,,,uploaded landslide_report.pdf
25818,NL/PER/83G14/2022/021,Nagaland,,,,21.0,93.919236,,,,uploaded landslide_report.pdf
25819,NL/PER/83G14/2022/022,Nagaland,,,,22.0,93.918397,,,,uploaded landslide_report.pdf
25820,NL/PER/83G14/2022/023,Nagaland,,,,23.0,93.912865,,,,uploaded landslide_report.pdf
25821,NL/PER/83G14/2022/024,Nagaland,,,,24.0,93.90642,,,,uploaded landslide_report.pdf
25822,NL/PER/83G14/2022/025,Nagaland,,,,25.0,93.898552,,,,uploaded landslide_report.pdf
25823,NL/PER/83G14/2022/026,Nagaland,,,,26.0,93.896846,,,,uploaded landslide_report.pdf
25824,NL/PER/83G14/2022/027,Nagaland,,,,27.0,93.897602,,,,uploaded landslide_report.pdf
25825,NL/KOH/83K01/2022/028,Nagaland,,,,28.0,94.075897,,,,uploaded landslide_report.pdf
25826,NL/KOH/83K01/2022/029,Nagaland,,,,29.0,94.042953,,,,uploaded landslide_report.pdf
25827,NL/KOH/83K01/2022/030,Nagaland,,,,30.0,94.036198,,,,uploaded landslide_report.pdf
25828,NL/KOH/83K01/2022/031,Nagaland,,,,25.884392,94.040381,,,,uploaded landslide_report.pdf
25829,NL/KOH/83K01/2022/032,Nagaland,,,,25.891043,94.041031,,,,uploaded landslide_report.pdf
25830,NL/KOH/83K01/2022/033,Nagaland,,,,25.895838,94.044886,,,,uploaded landslide_report.pdf
25831,NL/KOH/83K01/2022/034,Nagaland,,,,25.903907,94.041235,,,,uploaded landslide_report.pdf
25832,NL/PER/83G11/2022/035,Nagaland,,,,25.455672,93.737492,,,,uploaded landslide_report.pdf
25833,NL/PER/83G11/2022/036,Nagaland,,,,25.459292,93.737054,,,,uploaded landslide_report.pdf
25834,NL/PER/83G11/2022/037,Nagaland,,,,25.469296,93.728636,,,,uploaded landslide_report.pdf
25835,NL/PER/83G11/2022/038,Nagaland,,,,25.471854,93.726986,,,,uploaded landslide_report.pdf
25836,NL/PER/83G11/2022/039,Nagaland,,,,25.472566,93.727307,,,,uploaded landslide_report.pdf
25837,NL/PER/83G11/2022/040,Nagaland,,,,25.56335,93.737232,,,,uploaded landslide_report.pdf
25838,NL/PER/83G11/2022/041,Nagaland,,,,25.569543,93.736,,,,uploaded landslide_report.pdf
25839,NL/PER/83G11/2022/042,Nagaland,,,,25.568534,93.726285,,,,uploaded landslide_report.pdf
25840,NL/PER/83G14/2022/043,Nagaland,,,,25.576594,93.78377,,,,uploaded landslide_report.pdf
25841,NL/PER/83G14/2022/044,Nagaland,,,,25.569569,93.788068,,,,uploaded landslide_report.pdf
25842,NL/PER/83G14/2022/045,Nagaland,,,,25.578244,93.804478,,,,uploaded landslide_report.pdf
25843,NL/PER/83G14/2022/046,Nagaland,,,,25.576992,93.809083,,,,uploaded landslide_report.pdf
25844,NL/PER/83G14/2022/047,Nagaland,,,,25.576671,93.815779,,,,uploaded landslide_report.pdf
25845,NL/PER/83G14/2022/048,Nagaland,,,,25.595898,93.829722,,,,uploaded landslide_report.pdf
25846,NL/PER/83G14/2022/049,Nagaland,,,,25.591228,93.851831,,,,uploaded landslide_report.pdf
25847,NL/PER/83G10/2022/050,Nagaland,,,,25.590458,93.851498,,,,uploaded landslide_report.pdf
25848,NL/PER/83G10/2022/051,Nagaland,,,,25.514327,93.666041,,,,uploaded landslide_report.pdf
25849,NL/PER/83G10/2022/052,Nagaland,,,,25.493958,93.657962,,,,uploaded landslide_report.pdf
25850,NL/KOH/83G10/2022/053,Nagaland,,,,25.493218,93.657921,,,,uploaded landslide_report.pdf
25851,NL/KOH/83G13/2023/01,Nagaland,,,,29.0,93.94696111,,,,uploaded landslide_report.pdf
25852,NL/KOH/83G14/2023/02,Nagaland,,,,29.0,93.94213889,,,,uploaded landslide_report.pdf
25853,NL/KOH/83G13/2023/03,Nagaland,,,,29.0,93.94043611,,,,uploaded landslide_report.pdf
25854,NL/KOH/83K02/2023/04,Nagaland,,,,29.0,93.80424722,,,,uploaded landslide_report.pdf
25855,NL/KOH/83K02/2023/05,Nagaland,,,,25.646219,94.0334861,,,,uploaded landslide_report.pdf
25856,NL/KOH/83K01/2023/06,Nagaland,,,,25.7439067,94.0824993,,,,uploaded landslide_report.pdf
25857,NL/KOH/83K01/2023/07,Nagaland,,,,25.76305,94.078305,,,,uploaded landslide_report.pdf
25858,NL/KOH/83K02/2023/08,Nagaland,,,,25.7641421,94.0777917,,,,uploaded landslide_report.pdf
25859,NL/KOH/83K02/2023/09,Nagaland,,,,25.7641457,94.0781772,,,,uploaded landslide_report.pdf
25860,NL/KOH/83K02/2023/10,Nagaland,,,,25.67776,94.1390317,,,,uploaded landslide_report.pdf
25861,NL/KOH/83G13/2023/11,Nagaland,,,,25.6712978,94.1388109,,,,uploaded landslide_report.pdf
25862,NL/KOH/83K02/2023/12,Nagaland,,,,25.6625403,94.1437783,,,,uploaded landslide_report.pdf
25863,NL/KOH/83K02/2023/13,Nagaland,,,,25.65575291,94.1505873,,,,uploaded landslide_report.pdf
25864,NL/KOH/83K02/2023/14,Nagaland,,,,25.5407188,94.1334216,,,,uploaded landslide_report.pdf
25865,NL/KOH/83K01/2023/15,Nagaland,,,,25.8549806,94.1569166,,,,uploaded landslide_report.pdf
25866,NL/KOH/83K02/2023/17,Nagaland,,,,25.72508611,94.07130278,,,,uploaded landslide_report.pdf
25867,NL/KOH/83K02/2023/18,Nagaland,,,,25.71775556,94.07246667,,,,uploaded landslide_report.pdf
25868,NL/KOH/83K02/2023/19,Nagaland,,,,25.66754722,94.08075278,,,,uploaded landslide_report.pdf
25869,NL/KOH/83G14/2023/20,Nagaland,,,,20.0,93.92484444,,,,uploaded landslide_report.pdf
25870,NL/PER/83G14/2023/21,Nagaland,,,,21.0,93.92787222,,,,uploaded landslide_report.pdf
25871,NL/PER/83G14/2023/22,Nagaland,,,,22.0,93.92055833,,,,uploaded landslide_report.pdf
25872,NL/PER/83G14/2023/23,Nagaland,,,,23.0,93.92184722,,,,uploaded landslide_report.pdf
25873,NL/PER/83G14/2023/24,Nagaland,,,,24.0,93.92066111,,,,uploaded landslide_report.pdf
25874,NL/PER/83G14/2023/25,Nagaland,,,,25.0,93.91229167,,,,uploaded landslide_report.pdf
25875,NL/PER/83G14/2023/26,Nagaland,,,,26.0,93.91128889,,,,uploaded landslide_report.pdf
25876,NL/PER/83G14/2023/27,Nagaland,,,,27.0,93.90760556,,,,uploaded landslide_report.pdf
25877,NL/CMK/83G13/2023/28,Nagaland,,,,28.0,93.80462222,,,,uploaded landslide_report.pdf
25878,NL/CMK/83G13/2023/29,Nagaland,,,,29.0,93.80219722,,,,uploaded landslide_report.pdf
25879,NL/CMK/83G13/2023/30,Nagaland,,,,30.0,93.800875,,,,uploaded landslide_report.pdf
25880,NL/CMK/83G13/2023/31,Nagaland,,,,25.78017222,93.80064167,,,,uploaded landslide_report.pdf
25881,NL/CMK/83G13/2023/32,Nagaland,,,,25.77561389,93.80086111,,,,uploaded landslide_report.pdf
25882,NL/CMK/83G13/2023/33,Nagaland,,,,25.78117222,93.80404167,,,,uploaded landslide_report.pdf
25883,NL/KOH/83K02/2023/34,Nagaland,,,,25.6721,94.231075,,,,uploaded landslide_report.pdf
25884,NL/KOH/83K02/2023/35,Nagaland,,,,25.67186944,94.23065278,,,,uploaded landslide_report.pdf
25885,NL/KOH/83K02/2023/36,Nagaland,,,,25.67291111,94.23135278,,,,uploaded landslide_report.pdf
25886,NL/KOH/83K02/2023/37,Nagaland,,,,25.66874167,94.22856389,,,,uploaded landslide_report.pdf
25887,NL/KOH/83G13/2023/38,Nagaland,,,,25.67009167,94.22525278,,,,uploaded landslide_report.pdf
25888,NL/KOH/83K02/2023/39,Nagaland,,,,25.66883889,94.21054444,,,,uploaded landslide_report.pdf
25889,NL/KOH/83K02/2023/40,Nagaland,,,,25.68611667,94.04302778,,,,uploaded landslide_report.pdf
25890,NL/KOH/83K02/2023/41,Nagaland,,,,25.65587222,94.12442778,,,,uploaded landslide_report.pdf
25891,NL/KOH/83K02/2023/42,Nagaland,,,,25.65823056,94.12258333,,,,uploaded landslide_report.pdf
25892,NL/KOH/83K02/2023/43,Nagaland,,,,25.65852222,94.12213056,,,,uploaded landslide_report.pdf
25893,NL/KOH/83K02/2023/44,Nagaland,,,,25.65253889,94.11867222,,,,uploaded landslide_report.pdf
25894,NL/KOH/83K02/2023/45,Nagaland,,,,25.65137778,94.12166667,,,,uploaded landslide_report.pdf
25895,NL/KOH/83K01/2023/46,Nagaland,,,,25.77368056,94.03548611,,,,uploaded landslide_report.pdf
25896,NL/KOH/83K01/2023/47,Nagaland,,,,25.77601111,94.03071389,,,,uploaded landslide_report.pdf
25897,NL/KOH/83K01/2023/48,Nagaland,,,,25.79148889,94.01525556,,,,uploaded landslide_report.pdf
25898,NL/KOH/83K01/2023/49,Nagaland,,,,25.79835556,94.00099444,,,,uploaded landslide_report.pdf
25899,NL/KOH/83K01/2023/50,Nagaland,,,,25.79595,93.99585278,,,,uploaded landslide_report.pdf
25900,NL/KOH/83K01/2023/51,Nagaland,,,,25.795875,93.99373611,,,,uploaded landslide_report.pdf
25901,NL/KOH/83K01/2023/52,Nagaland,,,,25.79464167,93.99172222,,,,uploaded landslide_report.pdf
25902,NL/KOH/83K01/2023/53,Nagaland,,,,25.80414722,93.98611389,,,,uploaded landslide_report.pdf
25903,NL/KOH/83K02/2023/54,Nagaland,,,,25.60902222,94.12846944,,,,uploaded landslide_report.pdf
25904,NL/KOH/83K02/2023/55,Nagaland,,,,25.52246944,94.19153333,,,,uploaded landslide_report.pdf
25905,NL/KOH/83K02/2023/56,Nagaland,,,,25.87653333,94.13359167,,,,uploaded landslide_report.pdf
25906,NL/KOH/83K02/2023/57,Nagaland,,,,25.75056944,94.08058889,,,,uploaded landslide_report.pdf
25907,NL/KOH/83K02/2023/58,Nagaland,,,,25.85442778,94.15844444,,,,uploaded landslide_report.pdf
25908,NL/KOH/83K02/2023/59,Nagaland,,,,25.857991,94.159346,,,,uploaded landslide_report.pdf
25909,NL/KOH/83K02/2024/001,Nagaland,,,,25.472137,94.151037,,,,uploaded landslide_report.pdf
25910,NL/KOH/83K02/2024/002,Nagaland,,,,25.481594,94.141694,,,,uploaded landslide_report.pdf
25911,NL/KOH/83K02/2024/003,Nagaland,,,,25.52036,94.1311201,,,,uploaded landslide_report.pdf
25912,NL/KOH/83K02/2024/004,Nagaland,,,,25.52164,94.13426,,,,uploaded landslide_report.pdf
25913,NL/KOH/83K02/2024/005,Nagaland,,,,25.52426,94.1365,,,,uploaded landslide_report.pdf
25914,NL/KOH/83K02/2024/006,Nagaland,,,,25.525094,94.135798,,,,uploaded landslide_report.pdf
25915,NL/KOH/83K02/2024/007,Nagaland,,,,25.538422,94.136039,,,,uploaded landslide_report.pdf
25916,NL/KOH/83K02/2024/008,Nagaland,,,,25.5651,94.1390034,,,,uploaded landslide_report.pdf
25917,NL/KOH/83K02/2024/009,Nagaland,,,,25.6032619,94.1122188,,,,uploaded landslide_report.pdf
25918,NL/KOH/83K02/2024/010,Nagaland,,,,25.62154,94.1122,,,,uploaded landslide_report.pdf
25919,NL/KOH/83K02/2024/011,Nagaland,,,,25.6291966,94.10177,,,,uploaded landslide_report.pdf
25920,NL/KOH/83K02/2024/012,Nagaland,,,,25.6387,94.10979,,,,uploaded landslide_report.pdf
25921,NL/KOH/83K02/2024/013,Nagaland,,,,25.648759,94.10616,,,,uploaded landslide_report.pdf
25922,NL/KOH/83K02/2024/014,Nagaland,,,,25.6609,94.0536,,,,uploaded landslide_report.pdf
25923,NL/MOK/83J07/2025/01,Nagaland,,,,26.45278,94.37526,,,,uploaded landslide_report.pdf
25924,NL/MOK/83J07/2025/02,Nagaland,,,,26.423137,94.382261,,,,uploaded landslide_report.pdf
25925,NL/MOK/83J07/2025/03,Nagaland,,,,26.42186,94.3852,,,,uploaded landslide_report.pdf
25926,NL/MOK/83J07/2025/04,Nagaland,,,,26.425346,94.387013,,,,uploaded landslide_report.pdf
25927,NL/MOK/83J07/2025/05,Nagaland,,,,26.383648,94.440751,,,,uploaded landslide_report.pdf
25928,NL/MOK/83J07/2025/06,Nagaland,,,,26.384347,94.443397,,,,uploaded landslide_report.pdf
25929,NL/MOK/83J07/2025/07,Nagaland,,,,26.387181,94.444132,,,,uploaded landslide_report.pdf
25930,NL/MOK/83J07/2025/08,Nagaland,,,,26.379798,94.450751,,,,uploaded landslide_report.pdf
25931,NA/KOH/83K02/2025/01,Nagaland,,,,25.62083,94.11572,,,,uploaded landslide_report.pdf
25932,NL/TSE/83K01/2025/01,Nagaland,,,,25.88165,94.19023,,,,uploaded landslide_report.pdf
25939,NAG/KOH/83K2/2015/07,Nagaland,,,,29.0,94.09544444,,,,uploaded landslide_report.pdf
25940,NAG/KOH/83K2/2015/08,Nagaland,,,,25.62509167,94.11405278,,,,uploaded landslide_report.pdf
25942,Nagaland/Kohima/Meriema/83,Nagaland,,,,25.71711111,94.08561111,,,,uploaded landslide_report.pdf
25943,Nagaland/Kohima/83K-,Nagaland,,,,29.0,94.08908333,,,,uploaded landslide_report.pdf
25944,Nagaland/Kohima/83K-,Nagaland,,,,25.69172222,94.10319444,,,,uploaded landslide_report.pdf
25945,Nagaland/Kohima/83K-,Nagaland,,,,25.68077778,94.10619444,,,,uploaded landslide_report.pdf
25946,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.04130556,,,,uploaded landslide_report.pdf
25947,Nagaland/Kohima/83K02/2019/,Nagaland,,,,20.0,94.04538889,,,,uploaded landslide_report.pdf
25948,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.04538889,,,,uploaded landslide_report.pdf
25949,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.04666667,,,,uploaded landslide_report.pdf
25950,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.044275,,,,uploaded landslide_report.pdf
25951,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.04122222,,,,uploaded landslide_report.pdf
25952,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.03863889,,,,uploaded landslide_report.pdf
25953,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.04036111,,,,uploaded landslide_report.pdf
25954,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.03246944,,,,uploaded landslide_report.pdf
25955,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.02216667,,,,uploaded landslide_report.pdf
25956,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.02216667,,,,uploaded landslide_report.pdf
25957,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.01708333,,,,uploaded landslide_report.pdf
25958,Nagaland/Kohima/83K02/2019/,Nagaland,,,,29.0,94.00586111,,,,uploaded landslide_report.pdf
25959,NAG/DIM/NIT/83G13/2019/LS1,Nagaland,,,,25.68176111,94.06811944,,,,uploaded landslide_report.pdf
25960,Nagaland/Wokha/83J03/2019/0,Nagaland,,,,26.27647222,94.13175,,,,uploaded landslide_report.pdf
25961,NL/DMR/83F-16/2019/01,Nagaland,,,,26.07256,93.928,,,,uploaded landslide_report.pdf
25962,NL/DMP/NH-29/2021/01,Nagaland,,,,29.0,93.80180556,,,,uploaded landslide_report.pdf
25963,NL/WKH/83J04/2021/01,Nagaland,,,,26.10694722,94.25328889,,,,uploaded landslide_report.pdf
25964,Nagaland/Wokha/Chukitong/83,Nagaland,,,,26.09660278,94.368725,,,,uploaded landslide_report.pdf
25965,Nagaland/Wokha/Chukitong/83,Nagaland,,,,26.09686389,94.36771667,,,,uploaded landslide_report.pdf
25966,NL/LON/83J14/2022/01,Nagaland,,,,24.0,94.83911111,,,,uploaded landslide_report.pdf
25967,NA/CHU/83G13/2023/01,Nagaland,,,,25.791802,93.803309,,,,uploaded landslide_report.pdf
25968,NAG/KOM/83K/2/2017/01,Nagaland,,,,25.68866667,94.09733333,,,,uploaded landslide_report.pdf
25969,NAG/KOM/83K/2/2017/01,Nagaland,,,,29.0,94.18366667,,,,uploaded landslide_report.pdf
25970,NL-01/2012-13,Nagaland,,,,26.22633333,94.81302778,,,,uploaded landslide_report.pdf
25971,NL-02/2012-13,Nagaland,,,,26.22480556,94.81236111,,,,uploaded landslide_report.pdf
25972,NL-03/2012-13,Nagaland,,,,26.26336111,94.81563889,,,,uploaded landslide_report.pdf
25973,NL-04/2012-13,Nagaland,,,,26.18302778,94.81619444,,,,uploaded landslide_report.pdf
25974,NL-05/2012-13,Nagaland,,,,26.28908333,94.61005556,,,,uploaded landslide_report.pdf
25975,NL-06/2012-13,Nagaland,,,,25.68002778,94.07266667,,,,uploaded landslide_report.pdf
25976,NL-07/2012-13,Nagaland,,,,25.67005556,94.113,,,,uploaded landslide_report.pdf
25977,NL-08/2012-13,Nagaland,,,,25.68436111,94.20497222,,,,uploaded landslide_report.pdf
25978,NL-09/2012-13,Nagaland,,,,25.68133333,94.20877778,,,,uploaded landslide_report.pdf
25979,NL-10/2012-13,Nagaland,,,,25.67275,94.21136111,,,,uploaded landslide_report.pdf
25980,NL-11/2012-13,Nagaland,,,,25.66666667,94.19602778,,,,uploaded landslide_report.pdf
25981,3423,Nagaland,,,,25.687815,94.0474583,,,,uploaded landslide_report.pdf
25982,4704,Nagaland,,,,26.36245,94.562862,,,,uploaded landslide_report.pdf
25983,5723,Nagaland,,,,26.015488,94.535665,,,,uploaded landslide_report.pdf
25984,5740,Nagaland,,,,26.074645,94.423373,,,,uploaded landslide_report.pdf
25985,5741,Nagaland,,,,26.098268,94.392683,,,,uploaded landslide_report.pdf
25986,5742,Nagaland,,,,26.109352,94.387308,,,,uploaded landslide_report.pdf
25987,5743,Nagaland,,,,26.1085,94.386342,,,,uploaded landslide_report.pdf
25988,5744,Nagaland,,,,26.084065,94.398745,,,,uploaded landslide_report.pdf
25989,5753,Nagaland,,,,26.039817,94.588622,,,,uploaded landslide_report.pdf
25990,5755,Nagaland,,,,26.003224,94.611549,,,,uploaded landslide_report.pdf
25991,5756,Nagaland,,,,26.0178417,94.6092667,,,,uploaded landslide_report.pdf
25992,5757,Nagaland,,,,26.022983,94.582272,,,,uploaded landslide_report.pdf
25993,5760,Nagaland,,,,26.053525,94.636107,,,,uploaded landslide_report.pdf
25994,5761,Nagaland,,,,26.050603,94.634088,,,,uploaded landslide_report.pdf
25995,5762,Nagaland,,,,26.038755,94.63616,,,,uploaded landslide_report.pdf
25996,5763,Nagaland,,,,26.030802,94.634987,,,,uploaded landslide_report.pdf
25997,5764,Nagaland,,,,26.03145,94.595353,,,,uploaded landslide_report.pdf
25998,5765,Nagaland,,,,26.018177,94.577412,,,,uploaded landslide_report.pdf
25999,5766,Nagaland,,,,26.032223,94.590515,,,,uploaded landslide_report.pdf
26000,5767,Nagaland,,,,26.03228,94.591907,,,,uploaded landslide_report.pdf
26001,5768,Nagaland,,,,26.034642,94.570032,,,,uploaded landslide_report.pdf
26002,5769,Nagaland,,,,26.037672,94.572023,,,,uploaded landslide_report.pdf
26003,5770,Nagaland,,,,26.037575,94.589138,,,,uploaded landslide_report.pdf
26004,5771,Nagaland,,,,26.036262,94.591057,,,,uploaded landslide_report.pdf
26005,5772,Nagaland,,,,26.035793,94.593109,,,,uploaded landslide_report.pdf
26006,5773,Nagaland,,,,26.030632,94.593978,,,,uploaded landslide_report.pdf
26007,5774,Nagaland,,,,25.552544,93.732253,,,,uploaded landslide_report.pdf
26008,6787,Nagaland,,,,25.89751,94.463135,,,,uploaded landslide_report.pdf
26009,6788,Nagaland,,,,25.916527,94.461248,,,,uploaded landslide_report.pdf
26010,6789,Nagaland,,,,25.924744,94.454833,,,,uploaded landslide_report.pdf
26011,6790,Nagaland,,,,25.85973,94.425459,,,,uploaded landslide_report.pdf
26012,6791,Nagaland,,,,25.840229,94.435067,,,,uploaded landslide_report.pdf
26013,6792,Nagaland,,,,25.924954,94.458712,,,,uploaded landslide_report.pdf
26014,6793,Nagaland,,,,25.914367,94.458981,,,,uploaded landslide_report.pdf
26015,6797,Nagaland,,,,25.856018,94.427396,,,,uploaded landslide_report.pdf
26016,6798,Nagaland,,,,25.84021,94.435083,,,,uploaded landslide_report.pdf
26017,6799,Nagaland,,,,25.871453,94.450788,,,,uploaded landslide_report.pdf
26018,6800,Nagaland,,,,25.860335,94.450277,,,,uploaded landslide_report.pdf
26019,6864,Nagaland,,,,25.822859,94.397974,,,,uploaded landslide_report.pdf
26020,6865,Nagaland,,,,25.824038,94.397945,,,,uploaded landslide_report.pdf
26021,6867,Nagaland,,,,25.80344,94.399158,,,,uploaded landslide_report.pdf
26022,6868,Nagaland,,,,25.926408,94.469758,,,,uploaded landslide_report.pdf
26023,6869,Nagaland,,,,25.809925,94.398172,,,,uploaded landslide_report.pdf
26024,6870,Nagaland,,,,25.811395,94.401171,,,,uploaded landslide_report.pdf
26025,6871,Nagaland,,,,25.814013,94.402921,,,,uploaded landslide_report.pdf
26026,6872,Nagaland,,,,25.824828,94.397388,,,,uploaded landslide_report.pdf
26027,6873,Nagaland,,,,25.840342,94.435119,,,,uploaded landslide_report.pdf
26028,7029,Nagaland,,,,25.735478,93.686541,,,,uploaded landslide_report.pdf
26029,7030,Nagaland,,,,25.734508,93.685507,,,,uploaded landslide_report.pdf
26030,7031,Nagaland,,,,25.732909,93.685619,,,,uploaded landslide_report.pdf
26031,7032,Nagaland,,,,25.699496,93.682743,,,,uploaded landslide_report.pdf
26032,7033,Nagaland,,,,25.60512,93.706701,,,,uploaded landslide_report.pdf
26033,7036,Nagaland,,,,25.568372,93.733314,,,,uploaded landslide_report.pdf
26034,7037,Nagaland,,,,25.566242,93.716698,,,,uploaded landslide_report.pdf
26035,7038,Nagaland,,,,25.671957,94.231096,,,,uploaded landslide_report.pdf
26036,7040,Nagaland,,,,25.675017,94.229397,,,,uploaded landslide_report.pdf
26037,7041,Nagaland,,,,25.655776,94.233288,,,,uploaded landslide_report.pdf
26038,7043,Nagaland,,,,25.65119,94.234544,,,,uploaded landslide_report.pdf
26039,7044,Nagaland,,,,25.671439,94.225017,,,,uploaded landslide_report.pdf
26040,7408,Nagaland,,,,26.114159,94.338471,,,,uploaded landslide_report.pdf
26041,7409,Nagaland,,,,26.114227,94.338333,,,,uploaded landslide_report.pdf
26042,7592,Nagaland,,,,25.840228,94.15148,,,,uploaded landslide_report.pdf
26043,7593,Nagaland,,,,25.875007,94.17886,,,,uploaded landslide_report.pdf
26044,7594,Nagaland,,,,26.507639,94.688222,,,,uploaded landslide_report.pdf
26045,7596,Nagaland,,,,26.509718,94.68195,,,,uploaded landslide_report.pdf
26046,7597,Nagaland,,,,26.526817,94.675462,,,,uploaded landslide_report.pdf
26047,7599,Nagaland,,,,25.570159,94.253552,,,,uploaded landslide_report.pdf
26052,SKM/SS/78A08/2015/256,Sikkim,,,,27.08275,88.434778,,,,uploaded landslide_report.pdf
26053,SKM/SS/78A08/2015/254,Sikkim,,,,27.084222,88.446083,,,,uploaded landslide_report.pdf
26054,SKM/SS/78A08/2015/255,Sikkim,,,,27.084722,88.443833,,,,uploaded landslide_report.pdf
26055,SKM/SS/78A08/2015/257,Sikkim,,,,27.087667,88.416528,,,,uploaded landslide_report.pdf
26056,SKM/SS/78A08/2015/258,Sikkim,,,,27.090083,88.413139,,,,uploaded landslide_report.pdf
26057,SKM/SS/78A08/2015/259,Sikkim,,,,27.090944,88.406833,,,,uploaded landslide_report.pdf
26058,SKM/SS/78A08/2015/253,Sikkim,,,,27.093278,88.457444,,,,uploaded landslide_report.pdf
26059,SKM/SS/78A08/2015/248,Sikkim,,,,27.096444,88.433375,,,,uploaded landslide_report.pdf
26060,SKM/SS/78A08/2015/260,Sikkim,,,,27.097833,88.3785,,,,uploaded landslide_report.pdf
26061,SKM/SS/78A08/2015/245,Sikkim,,,,27.098417,88.400167,,,,uploaded landslide_report.pdf
26062,SKM/SS/78A08/2015/261,Sikkim,,,,27.101083,88.3615,,,,uploaded landslide_report.pdf
26063,SKM/SS/78A08/2015/244,Sikkim,,,,27.101083,88.400417,,,,uploaded landslide_report.pdf
26064,SKM/SS/78A08/2015/243,Sikkim,,,,27.101111,88.403333,,,,uploaded landslide_report.pdf
26065,SKM/SS/78A08/2015/247,Sikkim,,,,27.101194,88.394611,,,,uploaded landslide_report.pdf
26066,SKM/SS/78A08/2015/252,Sikkim,,,,27.102,88.458667,,,,uploaded landslide_report.pdf
26067,SKM/SS/78A08/2015/242,Sikkim,,,,27.1025,88.400778,,,,uploaded landslide_report.pdf
26068,SKM/SS/78A08/2015/246,Sikkim,,,,27.102639,88.394639,,,,uploaded landslide_report.pdf
